NAME	TEAM	ML	A/H	LINE	SZN AVG	W-L Splits	A-H Splits	% OVER	L15 OVER	L5 OVER	LAST 10 GAMES	LYR OVER	FD	DK	Best	Implied
Dylan Guenther	ARI	'190	A	sog	2.5	2.14	50% - '29%'	'36%' - 30%	33%	4,2,3,2,3,2,1,1,2,1	0%	'+130	-166
Dylan Larkin	DET	-112	H	ast	0.5	0.51	'45%' - 41%	33% - '52%'	43%	1,0,0,1,1,0,0,0,0,0	49%	'+110	-140
Dylan Larkin	DET	-112	H	pts	0.5	1.0	'81%' - 50%	58% - '76%'	68%	2,0,0,2,1,1,0,0,0,1	68%	-215	'+165
Dylan Larkin	DET	-112	H	sog	2.5	3.04	'65%' - 55%	67% - '55%'	60%	2,2,2,2,1,1,3,2,0,3	61%	-150	'+120
Eeli Tolvanen	SEA	-118	H	ast	0.5	0.29	'40%' - 18%	27% - '29%'	28%	0,0,0,0,0,0,0,0,0,0	21%	'+220	-298
Eeli Tolvanen	SEA	-118	H	pts	0.5	0.53	'56%' - 36%	47% - '43%'	45%	0,0,0,0,1,0,0,0,0,0	43%	'+120	-150
Eeli Tolvanen	SEA	-118	H	sog	1.5	2.03	'76%' - 45%	63% - '54%'	59%	3,0,4,1,3,3,4,2,1,2	54%	-175	'+135
Erik Karlsson	PIT	-102	A	ast	0.5	0.62	'48%' - 55%	'52%' - 52%	52%	0,1,2,1,1,0,0,1,1,1	61%	-120	-110
Erik Karlsson	PIT	-102	A	pts	0.5	0.77	'63%' - 55%	'59%' - 59%	59%	1,1,2,1,1,0,0,1,1,1	69%	-190	'+145
Erik Karlsson	PIT	-102	A	sog	2.5	2.43	'44%' - 38%	'48%' - 34%	41%	3,2,4,5,2,3,1,1,3,2	47%	-105	-125
Evan Rodrigues	FLA	-340	H	ast	0.5	0.42	'38%' - 20%	30% - '34%'	32%	0,0,0,0,1,0,2,1,0,0	33%	'+190	-250
Evan Rodrigues	FLA	-340	H	pts	0.5	0.56	'44%' - 20%	33% - '38%'	36%	0,0,0,0,1,0,2,1,0,0	52%	'+114	-145
Evan Rodrigues	FLA	-340	H	sog	2.5	2.25	'36%' - 55%	50% - '34%'	42%	3,1,3,3,1,3,2,2,2,1	35%	'+130	-166
Evgeni Malkin	PIT	-102	A	ast	0.5	0.52	'63%' - 34%	'44%' - 52%	48%	1,1,1,1,0,0,0,0,1,0	54%	'+135	-175
Evgeni Malkin	PIT	-102	A	pts	0.5	0.8	'74%' - 48%	'63%' - 59%	61%	1,1,1,1,0,0,0,0,1,0	69%	-150	'+120
Evgeni Malkin	PIT	-102	A	sog	2.5	2.68	'48%' - 52%	'48%' - 52%	50%	4,0,2,2,4,3,2,0,5,1	55%	'+135	-175
Filip Forsberg	NSH	-115	H	ast	0.5	0.53	'64%' - 26%	57% - '37%'	47%	1,1,1,0,0,1,0,0,1,0	39%	'+124	-160
Filip Forsberg	NSH	-115	H	pts	0.5	1.0	'79%' - 41%	70% - '53%'	62%	1,2,2,0,0,2,0,0,2,1	59%	-220	'+170
