NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Mookie Betts	+0	SS	R	1	.346	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.338 24-71, 8 HR, 25 RBI, 11 BB, 11 SO	King	R	.400 2-5, 2 HR, 5 RBI, 1 BB, 0 SO	'+600
Shohei Ohtani	+0	DH	L	2	.355	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.226 7-31, 1 HR, 4 RBI, 4 BB, 4 SO	King	R	.444 4-9, 3 HR, 4 RBI, 0 BB, 2 SO	'+1100
Teoscar Hernandez	+0	RF	R	6	.265	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.176 6-34, 2 HR, 4 RBI, 4 BB, 8 SO	King	R	.312 5-16, 1 HR, 3 RBI, 1 BB, 5 SO	'+500
Will Smith	+0	C	R	4	.331	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.339 19-56, 2 HR, 11 RBI, 12 BB, 8 SO	King	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 3 SO	'+1200
Xander Bogaerts	+0	2B	R	6	.213	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.258 16-62, 1 HR, 7 RBI, 8 BB, 11 SO	Glasnow	R	.200 3-15, 0 HR, 1 RBI, 3 BB, 3 SO	'+1000
Luis Arraez	+0	2B	L	1	.400	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%		Glasnow	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+950
Abraham Toro	+0	3B	S	1	.293	OAK	@	SEA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.200 6-30, 1 HR, 1 RBI, 4 BB, 8 SO	Woo	R		'+800
Brent Rooker	+0	RF	R	4	.277	OAK	@	SEA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.128 5-39, 1 HR, 3 RBI, 4 BB, 16 SO	Woo	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+650
Brett Harris	+0	3B	R	9	.167	OAK	@	SEA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%		Woo	R		'+1200
Cal Raleigh	+0	C	S	5	.209	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.175 7-40, 1 HR, 4 RBI, 6 BB, 10 SO	Blackburn	R	.222 2-9, 1 HR, 1 RBI, 0 BB, 3 SO	'+550
Dylan Moore	+0	SS	R	9	.200	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.143 2-14, 0 HR, 1 RBI, 4 BB, 3 SO	Blackburn	R	.333 1-3, 0 HR, 2 RBI, 1 BB, 2 SO	'+1000
