NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Trevor Story	'+170	SS	R	3	.241	BOS	@	LAA	21st	8th	r	0.5	0,0,0,0,1,0,0	0.14	14%	20%	0%	0%	.270 17-63, 1 HR, 11 RBI, 4 BB, 27 SO	Canning	R	.667 2-3, 0 HR, 2 RBI, 0 BB, 1 SO	-230
Julio Rodriguez	'+140	CF	R	2	.185	SEA	@	MIL	11th	29th	r	0.5	0,0,0,0,0,0,0	0.0	0%	0%	52%	0%	.357 5-14, 2 HR, 3 RBI, 0 BB, 3 SO	Peralta	R		-190
Brandon Nimmo	-105	LF	L	1	.048	NYM	@	CIN	14th	6th	r	0.5	0,0,0,0,0,0	0.0	0%	20%	44%	0%	.264 34-129, 5 HR, 17 RBI, 16 BB, 41 SO	Greene	R	.556 5-9, 1 HR, 4 RBI, 0 BB, 2 SO	-125
Whit Merrifield	'+140	LF	R	7	.143	PHI	@	WSH	29th	4th	r	0.5	0,0,0,0	0.0	0%	20%	44%	0%	.250 6-24, 0 HR, 0 RBI, 2 BB, 6 SO	Corbin	L	.143 1-7, 0 HR, 0 RBI, 0 BB, 2 SO	-185
Jorge Polanco	'+155	2B	S	3	.154	SEA	@	MIL	11th	29th	r	0.5	0,0,0,0,0,0,0	0.0	0%	10%	42%	0%	.280 33-118, 2 HR, 16 RBI, 13 BB, 19 SO	Peralta	R	.000 0-3, 0 HR, 0 RBI, 1 BB, 2 SO	-215
Jeff Mcneil	'+155	2B	L	4	.067	NYM	@	CIN	14th	6th	r	0.5	0,0,0,0,0	0.0	0%	10%	40%	0%	.263 30-114, 5 HR, 13 RBI, 8 BB, 11 SO	Greene	R	.500 4-8, 0 HR, 0 RBI, 0 BB, 2 SO	-215
Lane Thomas	'+155	RF	R	2	.083	WSH	v	PHI	26th	24th	r	0.5	0,0,0,0,0,0	0.0	0%	20%	40%	0%	.265 35-132, 2 HR, 14 RBI, 11 BB, 29 SO	Nola	R	.308 4-13, 1 HR, 1 RBI, 0 BB, 4 SO	-210
Amed Rosario	-120	RF	R	5	.167	TB	@	COL	30th	1st	r	0.5	0,0,0,0,0,0	0.0	0%	20%	39%	0%	.333 34-102, 3 HR, 14 RBI, 1 BB, 16 SO	Gomber	L	.333 3-9, 1 HR, 2 RBI, 0 BB, 0 SO	-110
Nick Castellanos	'+110	RF	R	6	.150	PHI	@	WSH	29th	4th	r	0.5	0,0,0,0,0,0	0.0	0%	0%	39%	0%	.329 56-170, 15 HR, 44 RBI, 13 BB, 43 SO	Corbin	L	.182 2-11, 0 HR, 1 RBI, 1 BB, 4 SO	-145
Kevin Kiermaier	'+200	CF	L	7	.056	TOR	@	NYY	5th	23rd	r	0.5	0,0,0,0,0,0	0.0	0%	10%	38%	0%	.240 98-409, 15 HR, 32 RBI, 32 BB, 113 SO	Stroman	R	.257 9-35, 2 HR, 5 RBI, 2 BB, 6 SO	-280
Abraham Toro	'+235	3B	S	6	.000	OAK	@	DET	2nd	12th	r	0.5	0,0,0,0,0	0.0	0%	30%	35%	0%	.175 7-40, 2 HR, 9 RBI, 4 BB, 11 SO	Skubal	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 3 SO	-340
Brent Rooker	'+200	LF	R	3	.100	OAK	@	DET	2nd	12th	r	0.5	0,0,0,0,0	0.0	0%	10%	34%	0%	.308 20-65, 5 HR, 11 RBI, 4 BB, 23 SO	Skubal	L	.250 2-8, 1 HR, 1 RBI, 0 BB, 3 SO	-275
Tyrone Taylor	'+155	CF	R	-	.214	NYM	@	CIN	14th	6th	r	0.5	0,0,0,0	0.0	0%	20%	33%	0%	.250 20-80, 6 HR, 15 RBI, 7 BB, 18 SO	Greene	R	.222 2-9, 1 HR, 1 RBI, 0 BB, 4 SO	-210
Enrique Hernandez	'+160	CF	R	8	.200	LAD	@	CHC	18th	18th	r	0.5	0,0,0,0,0,0	0.0	0%	20%	33%	0%	.233 21-90, 4 HR, 12 RBI, 12 BB, 20 SO	Hendricks	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 1 SO	-220
Dj Stewart	'+160	RF	L	6	.000	NYM	@	CIN	14th	6th	r	0.5	0,0,0,0	0.0	0%	0%	31%	0%	.200 2-10, 0 HR, 0 RBI, 1 BB, 4 SO	Greene	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-215
Alejandro Kirk	'+215	C	R	6	.095	TOR	@	NYY	5th	23rd	r	0.5	0,0,0,0,0,0	0.0	0%	20%	27%	0%	.259 35-135, 6 HR, 15 RBI, 15 BB, 24 SO	Stroman	R		-300
Andy Ibanez	'+100	3B	R	2	.300	DET	v	OAK	24th	2nd	r	0.5	0,0,0,0,0	0.0	0%	30%	0%	0%	.227 20-88, 2 HR, 11 RBI, 7 BB, 11 SO	Sears	L	.333 2-6, 0 HR, 0 RBI, 0 BB, 1 SO	-135
Lawrence Butler	'+350	RF	L	-	.150	OAK	@	DET	2nd	12th	r	0.5	0,0,0,0,0,0,0	0.0	0%	0%	0%	0%		Skubal	L		-550
Tyler Nevin	'+215	3B	R	5	.333	OAK	@	DET	2nd	12th	r	0.5	0,0	0.0	0%	0%	0%	0%		Skubal	L	.500 1-2, 0 HR, 0 RBI, 0 BB, 1 SO	-310
Nick Ahmed	'+210	SS	R	9	.238	SF	v	SD	25th	30th	r	0.5	0,0,0,0,0,0,0	0.0	0%	0%	0%	0%	.273 3-11, 0 HR, 2 RBI, 0 BB, 2 SO	Cease	R		-295
Santiago Espinal	'+175	2B	R	-	.143	CIN	v	NYM	4th	14th	r	0.5	0,0,0	0.0	0%	0%	0%	0%		Quintana	L	.000 2-2, 0 HR, 1 RBI, 0 BB, 0 SO	-240
Andrew Vaughn	'+145	1B	R	5	.250	CHW	@	KC	7th	3rd	r	0.5	0,0,0,0,0,0	0.0	0%	10%	0%	0%	.323 60-186, 8 HR, 31 RBI, 16 BB, 31 SO	Singer	R	.333 8-24, 1 HR, 2 RBI, 1 BB, 6 SO	-195
Dominic Fletcher	'+190	RF	L	7	.067	CHW	@	KC	7th	3rd	r	0.5	0,0,0,0,0	0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Singer	R		-265
Gavin Sheets	'+145	1B	L	-	.375	CHW	@	KC	7th	3rd	r	0.5	0,0,0,0,0	0.0	0%	0%	0%	0%	.264 29-110, 5 HR, 19 RBI, 22 BB, 21 SO	Singer	R	.105 2-19, 1 HR, 5 RBI, 0 BB, 5 SO	-195
Martin Maldonado	'+265	C	R	9	.000	CHW	@	KC	7th	3rd	r	0.5	0,0,0,0	0.0	0%	20%	0%	0%	.185 15-81, 2 HR, 5 RBI, 14 BB, 21 SO	Singer	R	.250 1-4, 1 HR, 2 RBI, 0 BB, 2 SO	-390
Nicky Lopez	'+210	2B	L	8	.188	CHW	@	KC	7th	3rd	r	0.5	0,0,0,0,0	0.0	0%	30%	0%	0%	.250 1-4, 0 HR, 0 RBI, 0 BB, 1 SO	Singer	R		-300
Joey Ortiz	'+225	3B	R	-	.222	MIL	v	SEA	14th	28th	r	0.5	0,0,0,0	0.0	0%	0%	0%	0%		Gilbert	R		-320
Oliver Dunn	'+175	3B	L	8	.250	MIL	v	SEA	14th	28th	r	0.5	0,0,0,0	0.0	0%	0%	0%	0%		Gilbert	R		-240
Connor Wong	'+220	C	R	-	.333	BOS	@	LAA	21st	8th	r	0.5	0,0,0	0.0	0%	0%	0%	0%	.312 5-16, 1 HR, 1 RBI, 3 BB, 7 SO	Canning	R		-310
