NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Alek Thomas	+0	CF	L	9	.214	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.143 1-7, 0 HR, 1 RBI, 2 BB, 5 SO	Ragans	L		'+1000
Kevin Newman	+0	SS	R	8	.276	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.143 1-7, 0 HR, 2 RBI, 1 BB, 0 SO	Ragans	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+900
Brendan Rodgers	+0	2B	R	7	.262	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%		Houck	R		'+475
Brenton Doyle	+0	CF	R	5	.275	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 1 RBI, 1 BB, 2 SO	Houck	R		'+425
Ceddanne Rafaela	+0	CF	R	9	.250	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%		Gomber	L		'+285
Charlie Blackmon	+0	RF	L	1	.251	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.268 11-41, 3 HR, 5 RBI, 2 BB, 9 SO	Houck	R		'+400
Connor Wong	+0	C	R	6	.306	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.286 2-7, 0 HR, 0 RBI, 1 BB, 3 SO	Gomber	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+225
David Hamilton	+0	SS	L	2	.270	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%		Gomber	L		'+450
Elias Diaz	+0	C	R	4	.283	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.308 4-13, 0 HR, 4 RBI, 1 BB, 3 SO	Houck	R		'+500
Ezequiel Tovar	+0	SS	R	2	.278	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.143 2-14, 0 HR, 1 RBI, 0 BB, 2 SO	Houck	R		'+340
Jake Cave	+0	RF	L	6	.260	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.150 9-60, 2 HR, 8 RBI, 4 BB, 20 SO	Houck	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+550
Jamie Westbrook	+0	2B	R	-	.179	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%		Gomber	L		'+350
Jarren Duran	+0	LF	L	1	.290	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.500 2-4, 0 HR, 0 RBI, 1 BB, 0 SO	Gomber	L		'+230
