NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Rowdy Tellez	+0	1B	L	5	.200	PIT	v	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.160 4-25, 0 HR, 2 RBI, 4 BB, 11 SO	Taillon	R	.111 1-9, 0 HR, 1 RBI, 1 BB, 1 SO	'+330
Aaron Judge	+0	CF	R	3	.236	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.146 7-48, 2 HR, 5 RBI, 7 BB, 23 SO	Bradley	R		'+900
Alex Verdugo	+0	LF	L	4	.258	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.312 15-48, 0 HR, 5 RBI, 3 BB, 5 SO	Bradley	R	.000 5-5, 0 HR, 1 RBI, 1 BB, 0 SO	'+900
Anthony Rizzo	+0	1B	L	6	.259	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.283 13-46, 4 HR, 7 RBI, 6 BB, 12 SO	Bradley	R		'+1100
Anthony Volpe	+0	SS	R	1	.257	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.259 15-58, 4 HR, 9 RBI, 3 BB, 18 SO	Bradley	R		'+850
Ben Rortvedt	+0	C	L	8	.333	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.273 3-11, 0 HR, 1 RBI, 0 BB, 5 SO	Schmidt	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+500
Giancarlo Stanton	+0	DH	R	5	.220	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.125 3-24, 1 HR, 6 RBI, 3 BB, 7 SO	Bradley	R		'+295
Gleyber Torres	+0	2B	R	7	.215	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.224 13-58, 0 HR, 6 RBI, 6 BB, 8 SO	Bradley	R		'+1100
Harold Ramirez	+0	LF	R	6	.299	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.244 10-41, 0 HR, 4 RBI, 2 BB, 8 SO	Schmidt	R	.300 3-10, 0 HR, 1 RBI, 0 BB, 2 SO	'+1000
Isaac Paredes	+0	3B	R	4	.300	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.314 16-51, 1 HR, 7 RBI, 7 BB, 9 SO	Schmidt	R	.444 4-9, 1 HR, 3 RBI, 1 BB, 1 SO	'+350
Jonny Deluca	+0	LF		-	.350	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Schmidt	R		'+400
Jose Caballero	+0	SS	R	7	.254	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.222 6-27, 0 HR, 2 RBI, 1 BB, 11 SO	Schmidt	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+475
Jose Trevino	+0	C	R	8	.277	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.120 3-25, 0 HR, 2 RBI, 3 BB, 2 SO	Bradley	R		'+1300
Josh Lowe	+0	RF	L	3	.300	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.216 8-37, 3 HR, 10 RBI, 1 BB, 11 SO	Schmidt	R	.200 1-5, 0 HR, 1 RBI, 1 BB, 2 SO	'+285
Juan Soto	+0	RF	L	2	.333	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.150 3-20, 1 HR, 4 RBI, 4 BB, 3 SO	Bradley	R		'+1000
Oswaldo Cabrera	+0	3B	S	9	.256	NYY	@	TB	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.333 10-30, 1 HR, 7 RBI, 1 BB, 5 SO	Bradley	R		'+360
Randy Arozarena	+0	LF	R	2	.147	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.230 14-61, 3 HR, 8 RBI, 8 BB, 20 SO	Schmidt	R	.143 2-14, 0 HR, 1 RBI, 0 BB, 3 SO	'+360
Richie Palacios	+0	RF	L	-	.280	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.300 3-10, 1 HR, 1 RBI, 3 BB, 2 SO	Schmidt	R	.500 1-2, 1 HR, 1 RBI, 0 BB, 0 SO	'+425
Yandy Diaz	+0	1B	R	1	.228	TB	v	NYY	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.283 15-53, 4 HR, 9 RBI, 5 BB, 13 SO	Schmidt	R	.333 3-9, 0 HR, 2 RBI, 0 BB, 1 SO	'+750
Adley Rutschman	+0	C	S	2	.318	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.250 3-12, 1 HR, 4 RBI, 1 BB, 2 SO	Pfaadt	R		'+750
Anthony Santander	+0	RF	S	4	.215	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.167 2-12, 0 HR, 0 RBI, 1 BB, 1 SO	Pfaadt	R		'+300
Blaze Alexander	+0	SS	R	1	.278	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Irvin	L		'+300
