NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Michael Conforto	-180	LF	L	3	.247	SF	v	HOU	12th	9th	h	0.5	2,1,1,0,0,1,1,0,0,0	0.93	64%	50%	57%	25%	.067 1-15, 0 HR, 0 RBI, 1 BB, 6 SO	Blanco	R		'+135
Brenton Doyle	-185	CF	R	4	.260	COL	@	MIN	18th	6th	h	0.5	0,0,3,0,0,1,2,1,1,0	0.92	64%	50%	52%	75%	.250 4-16, 1 HR, 3 RBI, 0 BB, 8 SO	Varland	R		'+140
Mike Tauchman	-220	RF	L	1	.261	CHC	@	TB	24th	2nd	h	0.5	2,0,1,1,0,2,0,1,0,1	0.88	64%	60%	43%	48%	.429 3-7, 0 HR, 3 RBI, 2 BB, 1 SO	Eflin	R	.500 2-4, 0 HR, 3 RBI, 0 BB, 0 SO	'+160
Starling Marte	-185	RF	R	5	.280	NYM	v	MIA	26th	16th	h	0.5	0,0,0,2,2,2,0,3,1,2	1.05	63%	60%	68%	67%	.367 11-30, 1 HR, 3 RBI, 3 BB, 5 SO	Luzardo	L	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	'+140
Anthony Santander	-210	RF	S	5	.222	BAL	v	ATL	15th	15th	h	0.5	2,1,2,1,1,0,2,1,1,0	0.83	63%	80%	63%	100%	.462 6-13, 2 HR, 7 RBI, 0 BB, 2 SO	Fried	L	.333 1-3, 1 HR, 1 RBI, 0 BB, 1 SO	'+155
Matt Olson	-215	1B	L	4	.239	ATL	@	BAL	3rd	12th	h	0.5	0,1,2,1,0,0,1,1,2,1	0.89	63%	70%	63%	78%	.273 3-11, 1 HR, 1 RBI, 3 BB, 3 SO	Suarez	R		'+160
Adolis Garcia	-190	RF	R	4	.217	TEX	@	LAD	4th	5th	h	0.5	0,0,0,2,1,0,0,0,0,1	0.82	63%	30%	63%	38%	.333 1-3, 0 HR, 0 RBI, 2 BB, 0 SO	Paxton	L		'+140
Brendan Donovan	-155	LF	L	6	.238	STL	v	PIT	19th	21st	h	0.5	0,2,3,0,0,1,1,2,1,1	0.93	63%	70%	62%	76%	.296 8-27, 1 HR, 2 RBI, 2 BB, 3 SO	Skenes	R		'+115
Ezequiel Duran	-170	LF	R	8	.278	TEX	@	LAD	4th	5th	h	0.5	1,1,0,0,1,1,1,2,1,1	0.8	63%	80%	62%	67%	.300 3-10, 0 HR, 1 RBI, 2 BB, 2 SO	Paxton	L		'+125
James Mccann	-175	C	R	8	.217	BAL	v	ATL	15th	15th	h	0.5	0,1,1,1,0,0,1,1,0,2	0.74	63%	60%	58%	53%	.167 1-6, 0 HR, 0 RBI, 0 BB, 1 SO	Fried	L	.000 0-12, 0 HR, 0 RBI, 2 BB, 2 SO	'+130
Nicky Lopez	-195	2B	L	2	.238	CHW	@	SEA	2nd	7th	h	0.5	1,2,0,1,2,2,0,1,0,1	0.8	63%	70%	55%	75%	.373 22-59, 0 HR, 4 RBI, 3 BB, 8 SO	Woo	R		'+145
Wyatt Langford	-185	LF	R	6	.234	TEX	@	LAD	4th	5th	h	0.5	0,2,0,2,0,2,0,1,1,2	0.88	63%	60%	0%	0%		Paxton	L		'+135
Riley Greene	-230	LF	L	4	.243	DET	v	WSH	25th	28th	h	0.5	1,2,2,2,1,1,0,0,0,2	0.89	62%	70%	72%	33%	.167 2-12, 1 HR, 1 RBI, 2 BB, 3 SO	Parker	L		'+165
Yordan Alvarez	-280	LF	L	3	.290	HOU	@	SF	28th	22nd	h	0.5	1,3,1,2,2,0,2,3,0,1	1.12	62%	80%	70%	57%	.200 3-15, 0 HR, 0 RBI, 1 BB, 4 SO	Hicks	R		'+200
Vinnie Pasquantino	-285	1B	L	3	.242	KC	v	NYY	1st	4th	h	0.5	2,2,3,1,0,2,1,1,1,0	0.86	62%	80%	65%	60%	.250 4-16, 0 HR, 0 RBI, 2 BB, 2 SO	Stroman	R		'+205
Dansby Swanson	-180	SS	R	7	.226	CHC	@	TB	24th	2nd	h	0.5	1,1,1,0,1,2,0,1,3,2	0.8	62%	80%	63%	83%	.200 2-10, 0 HR, 0 RBI, 1 BB, 2 SO	Eflin	R	.367 11-30, 2 HR, 4 RBI, 1 BB, 7 SO	'+135
Jose Miranda	-240	3B	R	6	.273	MIN	v	COL	30th	30th	h	0.5	1,0,1,2,0,1,1,2,0,1	0.9	62%	70%	60%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 0 SO	Quantrill	R	.308 4-13, 0 HR, 1 RBI, 0 BB, 1 SO	'+175
Zach Neto	-210	SS	R	8	.247	LAA	@	ARI	29th	19th	h	0.5	0,2,0,1,0,1,2,0,0,1	0.84	62%	50%	56%	0%		Montgomery	L		'+155
Jonah Heim	-205	C	S	5	.246	TEX	@	LAD	4th	5th	h	0.5	1,2,0,0,0,1,3,0,1,1	0.9	62%	60%	55%	50%	.111 1-9, 0 HR, 3 RBI, 1 BB, 2 SO	Paxton	L		'+150
Josh Lowe	-220	RF	L	5	.213	TB	v	CHC	20th	13th	h	0.5	1,0,0,1,1,0,1,0,0,0	0.72	61%	40%	65%	67%	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	Taillon	R		'+160
Oneil Cruz	-230	SS	L	4	.247	PIT	@	STL	23rd	29th	h	0.5	1,0,1,0,2,0,2,1,0,2	0.93	61%	60%	65%	50%	.312 10-32, 1 HR, 6 RBI, 6 BB, 10 SO	Mikolas	R	.500 2-4, 0 HR, 2 RBI, 0 BB, 1 SO	'+170
Spencer Steer	-190	LF	R	4	.239	CIN	v	CLE	7th	17th	h	0.5	0,3,2,3,2,1,0,0,1,1	0.86	61%	70%	64%	75%	.188 3-16, 0 HR, 2 RBI, 1 BB, 4 SO	Mckenzie	R		'+140
Andrew Vaughn	-150	1B	R	5	.222	CHW	@	SEA	2nd	7th	h	0.5	1,1,1,2,2,1,2,1,1,2	0.84	61%	100%	64%	44%	.174 4-23, 0 HR, 1 RBI, 1 BB, 6 SO	Woo	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 3 SO	'+115
Josh Naylor	-250	1B	L	4	.220	CLE	@	CIN	13th	25th	h	0.5	2,2,0,0,0,1,0,0,2,0	0.82	61%	40%	60%	50%	.250 2-8, 0 HR, 2 RBI, 1 BB, 0 SO	Martinez	R		'+180
Josh Rojas	-190	3B	L	2	.270	SEA	v	CHW	27th	20th	h	0.5	0,1,1,3,0,0,0,0,1,1	0.86	61%	50%	57%	86%	.471 8-17, 1 HR, 4 RBI, 2 BB, 1 SO	Thorpe	R		'+140
Jacob Stallings	-155	C	R	6	.287	COL	@	MIN	18th	6th	h	0.5	1,1,2,1,1,1,0,0,0,1	0.81	61%	70%	53%	57%	.125 1-8, 0 HR, 0 RBI, 2 BB, 5 SO	Varland	R		'+115
Jackson Merrill	-185	CF	L	8	.281	SD	v	OAK	22nd	27th	h	0.5	1,0,0,0,1,1,1,2,1,3	0.94	61%	70%	0%	100%	.750 3-4, 0 HR, 1 RBI, 0 BB, 0 SO	Sears	L		'+135
