NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Brandon Lowe	+0	2B	L	2	.205	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.200 2-10, 1 HR, 2 RBI, 1 BB, 5 SO	Taillon	R	.222 2-9, 0 HR, 0 RBI, 2 BB, 0 SO	'+1100
Christopher Morel	+0	3B	R	4	.203	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 3 SO	Eflin	R		'+275
Cody Bellinger	+0	CF	L	3	.260	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.267 4-15, 1 HR, 2 RBI, 3 BB, 4 SO	Eflin	R	.308 4-13, 2 HR, 2 RBI, 0 BB, 4 SO	'+750
Dansby Swanson	+0	SS	R	7	.226	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.200 2-10, 0 HR, 0 RBI, 1 BB, 2 SO	Eflin	R	.367 11-30, 2 HR, 4 RBI, 1 BB, 7 SO	'+320
Ian Happ	+0	LF	S	5	.217	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 1 RBI, 1 BB, 4 SO	Eflin	R	.167 1-6, 0 HR, 1 RBI, 0 BB, 2 SO	'+310
Isaac Paredes	+0	3B	R	4	.288	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.000 0-8, 0 HR, 0 RBI, 0 BB, 3 SO	Taillon	R		'+1200
Jose Caballero	+0	SS	R	-	.250	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Taillon	R		'+450
Jose Siri	+0	CF	R	6	.189	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.167 1-6, 1 HR, 2 RBI, 1 BB, 3 SO	Taillon	R	.333 2-6, 0 HR, 0 RBI, 0 BB, 1 SO	'+350
Josh Lowe	+0	RF	L	5	.213	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	Taillon	R		'+1200
Michael Busch	+0	1B	L	8	.242	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Eflin	R		'+500
Miguel Amaya	+0	C	R	9	.198	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Eflin	R		'+450
Mike Tauchman	+0	RF	L	1	.261	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.429 3-7, 0 HR, 3 RBI, 2 BB, 1 SO	Eflin	R	.500 2-4, 0 HR, 3 RBI, 0 BB, 0 SO	'+950
Pete Crow Armstrong	+0	CF	L	-	.205	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Eflin	R		'+330
Randy Arozarena	+0	LF	R	3	.175	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.222 2-9, 0 HR, 1 RBI, 2 BB, 3 SO	Taillon	R	.154 2-13, 0 HR, 1 RBI, 1 BB, 5 SO	'+1000
Seiya Suzuki	+0	RF	R	2	.272	CHC	@	TB	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.500 5-10, 0 HR, 0 RBI, 1 BB, 4 SO	Eflin	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+850
Taylor Walls	+0	3B	S	7	.200	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.000 0-5, 0 HR, 0 RBI, 2 BB, 0 SO	Taillon	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	'+400
Yandy Diaz	+0	1B	R	1	.254	TB	v	CHC	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.000 0-9, 0 HR, 0 RBI, 0 BB, 2 SO	Taillon	R	.400 4-10, 0 HR, 2 RBI, 1 BB, 0 SO	'+600
Alec Bohm	+0	3B	R	4	.291	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.273 3-11, 0 HR, 2 RBI, 1 BB, 0 SO	Crawford	R		'+600
Bryce Harper	+0	1B	L	3	.273	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.333 4-12, 1 HR, 1 RBI, 1 BB, 2 SO	Crawford	R		'+700
Bryson Stott	+0	2B	L	2	.242	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.125 1-8, 0 HR, 0 RBI, 0 BB, 2 SO	Crawford	R		'+750
Ceddanne Rafaela	+0	CF	R	9	.212	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Wheeler	R		'+550
Connor Wong	+0	C	R	7	.329	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.000 0-7, 0 HR, 0 RBI, 0 BB, 2 SO	Wheeler	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+450
David Dahl	+0	RF	L	6	.667	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Crawford	R		'+1200
David Hamilton	+0	SS	L	8	.282	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Wheeler	R		'+370
Dominic Smith	+0	1B	L	6	.221	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Wheeler	R	.419 13-31, 1 HR, 5 RBI, 1 BB, 8 SO	'+330
